ImageName,LatitudeDD,LongitudeDD,DepthInMeters,SurveyID,Locality,Presence
DSC-16243,25.6714,-84.5877,567,NF-1708,Okeanos Ridge,0
DSC-16245,25.6714,-84.5877,566,NF-1708,Okeanos Ridge,0
DSC-16247,25.6714,-84.5878,569,NF-1708,Okeanos Ridge,1
DSC-16248,25.6713,-84.5874,570,NF-1708,Okeanos Ridge,1
DSC-16249,25.6714,-84.5876,569,NF-1708,Okeanos Ridge,0
DSC-16250,25.6713,-84.5873,571,NF-1708,Okeanos Ridge,0
DSC-16251,25.6713,-84.5872,571,NF-1708,Okeanos Ridge,0
DSC-16252,25.6713,-84.5872,571,NF-1708,Okeanos Ridge,0
DSC-16253,25.6713,-84.5871,571,NF-1708,Okeanos Ridge,0
DSC-16254,25.6713,-84.5873,571,NF-1708,Okeanos Ridge,1
DSC-16260,25.6713,-84.5870,569,NF-1708,Okeanos Ridge,0
DSC-16261,25.6712,-84.5867,572,NF-1708,Okeanos Ridge,0
DSC-16262,25.6713,-84.5870,568,NF-1708,Okeanos Ridge,1
DSC-16263,25.6711,-84.5866,572,NF-1708,Okeanos Ridge,1
DSC-16264,25.6712,-84.5866,572,NF-1708,Okeanos Ridge,0
DSC-16265,25.6711,-84.5865,572,NF-1708,Okeanos Ridge,1
DSC-16267,25.6711,-84.5864,572,NF-1708,Okeanos Ridge,1
DSC-16268,25.6711,-84.5862,572,NF-1708,Okeanos Ridge,1
DSC-16272,25.6711,-84.5862,572,NF-1708,Okeanos Ridge,1
DSC-16274,25.6710,-84.5860,573,NF-1708,Okeanos Ridge,1
DSC-16275,25.6710,-84.5859,573,NF-1708,Okeanos Ridge,1
DSC-16277,25.6710,-84.5858,573,NF-1708,Okeanos Ridge,1
DSC-16281,25.6709,-84.5857,573,NF-1708,Okeanos Ridge,1
DSC-16288,25.6709,-84.5854,572,NF-1708,Okeanos Ridge,1
DSC-16298,25.6708,-84.5850,576,NF-1708,Okeanos Ridge,1
DSC-16317,25.6706,-84.5844,574,NF-1708,Okeanos Ridge,1
DSC-16318,25.6706,-84.5842,525,NF-1708,Okeanos Ridge,1
DSC-16319,25.6711,-84.5864,572,NF-1708,Okeanos Ridge,0
DSC-16321,25.6706,-84.5842,521,NF-1708,Okeanos Ridge,1
DSC-16322,25.6706,-84.5843,521,NF-1708,Okeanos Ridge,1
DSC-16324,25.6706,-84.5842,522,NF-1708,Okeanos Ridge,0
DSC-16325,25.6706,-84.5845,521,NF-1708,Okeanos Ridge,0
DSC-16326,25.6706,-84.5845,521,NF-1708,Okeanos Ridge,0
DSC-16327,25.6706,-84.5846,519,NF-1708,Okeanos Ridge,0
DSC-16328,25.6705,-84.5847,523,NF-1708,Okeanos Ridge,0
DSC-16330,25.6706,-84.5844,520,NF-1708,Okeanos Ridge,1
DSC-16333,25.6703,-84.5847,521,NF-1708,Okeanos Ridge,1
DSC-16334,25.6704,-84.5846,521,NF-1708,Okeanos Ridge,1
DSC-16335,25.6704,-84.5847,524,NF-1708,Okeanos Ridge,0
DSC-16336,25.6704,-84.5845,520,NF-1708,Okeanos Ridge,0
DSC-16338,25.6704,-84.5845,521,NF-1708,Okeanos Ridge,0
DSC-16339,25.6704,-84.5845,520,NF-1708,Okeanos Ridge,0
DSC-16340,25.6704,-84.5845,521,NF-1708,Okeanos Ridge,1
DSC-16343,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16344,25.6704,-84.5845,521,NF-1708,Okeanos Ridge,0
DSC-16345,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,0
DSC-16346,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,0
DSC-16347,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16349,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16350,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16351,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16352,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16353,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,1
DSC-16354,25.6704,-84.5843,520,NF-1708,Okeanos Ridge,1
DSC-16355,25.6704,-84.5843,520,NF-1708,Okeanos Ridge,1
DSC-16356,25.6704,-84.5843,520,NF-1708,Okeanos Ridge,0
DSC-16358,,,,,,
DSC-16360,,,,,,
DSC-16365,,,,,,
DSC-16371,25.6704,-84.5844,521,NF-1708,Okeanos Ridge,0
DSC-16392,,,,,,
DSC-16393,25.6699,-84.5843,518,NF-1708,Okeanos Ridge,0
DSC-16396,,,,,,
DSC-16397,25.6700,-84.5840,517,NF-1708,Okeanos Ridge,0
DSC-16398,25.6698,-84.5840,514,NF-1708,Okeanos Ridge,0
DSC-16400,,,,,,
DSC-16401,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,1
DSC-16403,25.6698,-84.5841,515,NF-1708,Okeanos Ridge,1
DSC-16404,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,1
DSC-16405,25.6698,-84.5841,515,NF-1708,Okeanos Ridge,1
DSC-16406,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16407,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,1
DSC-16408,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,1
DSC-16409,25.6698,-84.5841,515,NF-1708,Okeanos Ridge,0
DSC-16410,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16411,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,1
DSC-16412,,,,,,
DSC-16413,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16414,25.6698,-84.5841,515,NF-1708,Okeanos Ridge,0
DSC-16415,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16419,,,,,,
DSC-16421,,,,,,
DSC-16422,25.6698,-84.5841,515,NF-1708,Okeanos Ridge,0
DSC-16423,25.6699,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16424,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16426,,,,,,
DSC-16429,25.6698,-84.5840,513,NF-1708,Okeanos Ridge,0
DSC-16430,,,,,,
DSC-16433,25.6696,-84.5840,513,NF-1708,Okeanos Ridge,1
DSC-16435,25.6694,-84.5841,512,NF-1708,Okeanos Ridge,1
DSC-16436,25.6694,-84.5840,512,NF-1708,Okeanos Ridge,0
DSC-16437,25.6694,-84.5840,513,NF-1708,Okeanos Ridge,1
DSC-16440,25.6694,-84.5840,512,NF-1708,Okeanos Ridge,0
DSC-16441,25.6698,-84.5840,515,NF-1708,Okeanos Ridge,0
DSC-16442,25.6693,-84.5842,515,NF-1708,Okeanos Ridge,1
DSC-16445,25.6692,-84.5841,515,NF-1708,Okeanos Ridge,0
DSC-16447,,,,,,
DSC-16448,,,,,,
DSC-16450,25.6689,-84.5840,515,NF-1708,Okeanos Ridge,1
DSC-16451,,,,,,
DSC-16452,,,,,,
DSC-16455,25.6688,-84.5838,515,NF-1708,Okeanos Ridge,0
DSC-16456,25.6690,-84.5841,515,NF-1708,Okeanos Ridge,0
DSC-16457,,,,,,
DSC-16458,,,,,,
DSC-16459,,,,,,
DSC-16462,,,,,,
DSC-16466,25.6686,-84.5837,513,NF-1708,Okeanos Ridge,0
DSC-16467,25.6683,-84.5835,512,NF-1708,Okeanos Ridge,1
DSC-16469,25.6682,-84.5837,512,NF-1708,Okeanos Ridge,0
DSC-16470,25.6682,-84.5837,512,NF-1708,Okeanos Ridge,0
DSC-16472,,,,,,
DSC-16473,25.6682,-84.5837,512,NF-1708,Okeanos Ridge,0
DSC-16475,25.6682,-84.5837,512,NF-1708,Okeanos Ridge,0
DSC-16477,25.6682,-84.5837,511,NF-1708,Okeanos Ridge,0
DSC-16478,25.6682,-84.5837,509,NF-1708,Okeanos Ridge,0
DSC-16479,25.6681,-84.5836,508,NF-1708,Okeanos Ridge,0
DSC-16482,25.6682,-84.5838,512,NF-1708,Okeanos Ridge,0
DSC-16483,,,,,,
DSC-16496,25.6679,-84.5835,512,NF-1708,Okeanos Ridge,0
DSC-16497,25.6681,-84.5836,512,NF-1708,Okeanos Ridge,0
DSC-16498,25.6674,-84.5833,520,NF-1708,Okeanos Ridge,0
DSC-16499,25.6673,-84.5833,520,NF-1708,Okeanos Ridge,0
DSC-16500,25.6672,-84.5833,520,NF-1708,Okeanos Ridge,0
DSC-16501,25.6672,-84.5833,520,NF-1708,Okeanos Ridge,0
DSC-16502,25.6671,-84.5833,515,NF-1708,Okeanos Ridge,0
DSC-16504,25.6674,-84.5832,514,NF-1708,Okeanos Ridge,0
DSC-16505,25.6671,-84.5834,510,NF-1708,Okeanos Ridge,1
DSC-16506,25.6670,-84.5834,510,NF-1708,Okeanos Ridge,0
DSC-16507,25.6670,-84.5834,509,NF-1708,Okeanos Ridge,0
DSC-16508,25.6669,-84.5834,508,NF-1708,Okeanos Ridge,0
DSC-16509,25.6671,-84.5833,510,NF-1708,Okeanos Ridge,0
DSC-16510,25.6668,-84.5834,507,NF-1708,Okeanos Ridge,1
DSC-16511,25.6667,-84.5833,506,NF-1708,Okeanos Ridge,1
DSC-16512,25.6666,-84.5833,503,NF-1708,Okeanos Ridge,1
DSC-16513,25.6666,-84.5832,502,NF-1708,Okeanos Ridge,1
DSC-16514,25.6668,-84.5833,506,NF-1708,Okeanos Ridge,0
DSC-16515,25.6664,-84.5832,503,NF-1708,Okeanos Ridge,0
DSC-16516,25.6664,-84.5831,500,NF-1708,Okeanos Ridge,0
DSC-16517,25.6661,-84.5829,0,NF-1708,Okeanos Ridge,0
DSC-16518,25.6661,-84.5828,0,NF-1708,Okeanos Ridge,0
DSC-16519,25.6661,-84.5827,0,NF-1708,Okeanos Ridge,0
DSC-16520,25.6661,-84.5826,0,NF-1708,Okeanos Ridge,0
DSC-16521,25.6661,-84.5825,0,NF-1708,Okeanos Ridge,0
DSC-16522,25.6660,-84.5823,0,NF-1708,Okeanos Ridge,0
DSC-16523,25.6661,-84.5818,0,NF-1708,Okeanos Ridge,0
DSC-16524,25.6658,-84.5815,0,NF-1708,Okeanos Ridge,0
DSC-16525,25.6656,-84.5814,500,NF-1708,Okeanos Ridge,0
DSC-16526,25.6655,-84.5814,500,NF-1708,Okeanos Ridge,0
DSC-16527,25.6654,-84.5814,503,NF-1708,Okeanos Ridge,0
DSC-16528,25.6654,-84.5814,503,NF-1708,Okeanos Ridge,0
DSC-16529,25.6653,-84.5814,504,NF-1708,Okeanos Ridge,0
DSC-16530,25.6653,-84.5813,503,NF-1708,Okeanos Ridge,0
DSC-16531,25.6652,-84.5813,504,NF-1708,Okeanos Ridge,0
DSC-16532,25.6652,-84.5813,505,NF-1708,Okeanos Ridge,0
DSC-16533,25.6651,-84.5814,505,NF-1708,Okeanos Ridge,0
DSC-16534,25.6651,-84.5813,505,NF-1708,Okeanos Ridge,0
DSC-17538,25.6651,-84.5813,505,NF-1708,Okeanos Ridge,0
DSC-17539,25.6576,-84.5606,450,NF-1708,Okeanos Ridge,0
DSC-17540,25.6575,-84.5606,450,NF-1708,Okeanos Ridge,0
DSC-17541,25.6575,-84.5605,450,NF-1708,Okeanos Ridge,0
DSC-17542,25.6574,-84.5605,450,NF-1708,Okeanos Ridge,0
DSC-17543,25.6573,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17544,25.6572,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17545,25.6571,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17546,25.6570,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17547,25.6569,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17548,25.6568,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17549,25.6567,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17550,25.6566,-84.5604,450,NF-1708,Okeanos Ridge,0
DSC-17551,25.6566,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17552,25.6565,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17553,25.6564,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17554,25.6563,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17555,25.6562,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17556,25.6561,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17557,25.6560,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17558,25.6559,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17559,25.6558,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17560,25.6558,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17561,25.6557,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17562,25.6556,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17563,25.6555,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17564,25.6554,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17565,25.6553,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17566,25.6552,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17567,25.6551,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17568,25.6550,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17569,25.6549,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17570,25.6548,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17571,25.6665,-84.5832,504,NF-1708,Okeanos Ridge,1
DSC-17572,25.6548,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17573,25.6547,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17575,,,,,,
DSC-17576,25.6546,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17577,25.6543,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17578,25.6543,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17579,25.6543,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17580,25.6542,-84.5603,450,NF-1708,Okeanos Ridge,0
DSC-17581,25.6542,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17582,25.6542,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17583,25.6541,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17584,25.6540,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17585,25.6540,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17586,25.6539,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17587,25.6539,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17588,25.6538,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17589,25.6538,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17590,25.6538,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17591,25.6537,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17592,25.6537,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17593,25.6538,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17594,25.6538,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17595,25.6538,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17596,25.6538,-84.5598,450,NF-1708,Okeanos Ridge,0
DSC-17597,25.6538,-84.5598,450,NF-1708,Okeanos Ridge,0
DSC-17598,25.6538,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17599,25.6539,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17600,25.6539,-84.5598,450,NF-1708,Okeanos Ridge,0
DSC-17601,25.6539,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17602,25.6539,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17603,25.6539,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17604,25.6540,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17605,25.6540,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17606,25.6540,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17607,25.6539,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17608,25.6539,-84.5601,450,NF-1708,Okeanos Ridge,0
DSC-17609,25.6539,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17610,25.6538,-84.5600,450,NF-1708,Okeanos Ridge,0
DSC-17611,25.6538,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17612,25.6537,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17613,25.6536,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17614,25.6536,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17615,25.6536,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17616,25.6536,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17618,25.6544,-84.5602,450,NF-1708,Okeanos Ridge,0
DSC-17620,25.6535,-84.5599,450,NF-1708,Okeanos Ridge,0
DSC-17621,25.6535,-84.5597,450,NF-1708,Okeanos Ridge,0
DSC-17622,,,,,,
DSC-17623,25.6535,-84.5597,450,NF-1708,Okeanos Ridge,0
DSC-17624,25.6535,-84.5596,450,NF-1708,Okeanos Ridge,0
DSC-17625,25.6534,-84.5596,450,NF-1708,Okeanos Ridge,0
DSC-17626,25.6534,-84.5597,450,NF-1708,Okeanos Ridge,0
DSC-17627,,,,,,
DSC-17628,25.6533,-84.5596,450,NF-1708,Okeanos Ridge,0
DSC-17629,,,,,,
DSC-17631,,,,,,
DSC-17632,25.6531,-84.5594,450,NF-1708,Okeanos Ridge,0
DSC-17633,25.6532,-84.5595,450,NF-1708,Okeanos Ridge,0
DSC-17634,25.6531,-84.5593,450,NF-1708,Okeanos Ridge,0
DSC-17635,,,,,,
DSC-17636,25.6531,-84.5593,450,NF-1708,Okeanos Ridge,0
DSC-17637,25.6531,-84.5592,450,NF-1708,Okeanos Ridge,0
DSC-17638,25.6531,-84.5592,450,NF-1708,Okeanos Ridge,0
DSC-17639,25.6530,-84.5591,450,NF-1708,Okeanos Ridge,0
DSC-17640,25.6530,-84.5591,450,NF-1708,Okeanos Ridge,0
DSC-17641,25.6530,-84.5590,450,NF-1708,Okeanos Ridge,0
DSC-17642,,,,,,
DSC-17643,,,,,,
DSC-17644,,,,,,
DSC-17645,25.6529,-84.5588,450,NF-1708,Okeanos Ridge,0
DSC-17646,25.6530,-84.5590,450,NF-1708,Okeanos Ridge,0
DSC-17647,25.6529,-84.5588,450,NF-1708,Okeanos Ridge,0
DSC-17648,25.6530,-84.5587,450,NF-1708,Okeanos Ridge,1
DSC-17649,,,,,,
DSC-17650,25.6530,-84.5586,450,NF-1708,Okeanos Ridge,0
DSC-17651,,,,,,
DSC-17652,,,,,,
DSC-17653,,,,,,
DSC-17654,,,,,,
DSC-17655,,,,,,
DSC-17656,25.6529,-84.5587,450,NF-1708,Okeanos Ridge,0
DSC-17657,,,,,,
DSC-17658,25.6530,-84.5582,450,NF-1708,Okeanos Ridge,0
DSC-17661,,,,,,
DSC-17663,,,,,,
DSC-17664,25.6530,-84.5582,450,NF-1708,Okeanos Ridge,0
DSC-17665,25.6531,-84.5582,450,NF-1708,Okeanos Ridge,0
DSC-17667,,,,,,
DSC-17668,25.6531,-84.5581,450,NF-1708,Okeanos Ridge,0
DSC-17669,,,,,,
DSC-17670,,,,,,
DSC-17671,,,,,,
DSC-17672,,,,,,
DSC-17673,25.6531,-84.5579,450,NF-1708,Okeanos Ridge,0
DSC-17674,25.6532,-84.5577,450,NF-1708,Okeanos Ridge,0
DSC-17675,,,,,,
DSC-17676,,,,,,
DSC-17677,,,,,,
DSC-17679,,,,,,
DSC-17680,,,,,,
DSC-17684,,,,,,
DSC-17701,,,,,,
DSC-17713,25.6532,-84.5576,450,NF-1708,Okeanos Ridge,0
DSC-17714,,,,,,
DSC-17715,25.6530,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17716,25.6530,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17718,25.6530,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17719,25.6529,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17720,25.6529,-84.5562,450,NF-1708,Okeanos Ridge,0
DSC-17721,25.6529,-84.5562,450,NF-1708,Okeanos Ridge,0
DSC-17722,25.6529,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17723,25.6530,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17724,25.6530,-84.5562,450,NF-1708,Okeanos Ridge,0
DSC-17725,25.6529,-84.5562,450,NF-1708,Okeanos Ridge,0
DSC-17726,,,,,,
DSC-17731,,,,,,
DSC-17732,25.6527,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17733,,,,,,
DSC-17734,25.6526,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17735,25.6529,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17736,25.6525,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17737,25.6524,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17738,25.6525,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17739,,,,,,
DSC-17740,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17742,,,,,,
DSC-17743,,,,,,
DSC-17744,,,,,,
DSC-17746,,,,,,
DSC-17747,25.6523,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17748,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17749,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17750,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17753,,,,,,
DSC-17755,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17756,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17757,25.6522,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17758,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17759,25.6523,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17760,25.6522,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17761,25.6522,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17762,25.6522,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17763,25.6522,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17764,25.6523,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17765,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17766,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17767,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17768,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17769,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17770,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17771,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17772,25.6523,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17773,25.6523,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17774,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17775,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17776,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17777,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17778,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17779,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17780,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17781,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17782,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17783,25.6522,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17784,25.6522,-84.5566,450,NF-1708,Okeanos Ridge,0
DSC-17785,25.6522,-84.5566,450,NF-1708,Okeanos Ridge,0
DSC-17786,25.6522,-84.5567,450,NF-1708,Okeanos Ridge,0
DSC-17787,25.6522,-84.5567,450,NF-1708,Okeanos Ridge,0
DSC-17788,25.6522,-84.5566,450,NF-1708,Okeanos Ridge,0
DSC-17789,25.6522,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17790,,,,,,
DSC-17791,25.6522,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17792,25.6522,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17793,25.6522,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17794,25.6522,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17795,25.6522,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17796,,,,,,
DSC-17800,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17801,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17802,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17803,25.6523,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17804,25.6522,-84.5566,450,NF-1708,Okeanos Ridge,0
DSC-17805,25.6522,-84.5566,450,NF-1708,Okeanos Ridge,0
DSC-17806,25.6522,-84.5565,450,NF-1708,Okeanos Ridge,0
DSC-17807,25.6522,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17808,25.6522,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17809,25.6522,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17810,25.6521,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17811,25.6521,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17812,25.6520,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17813,25.6523,-84.5564,450,NF-1708,Okeanos Ridge,0
DSC-17814,,,,,,
DSC-17815,25.6519,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17816,25.6520,-84.5563,450,NF-1708,Okeanos Ridge,0
DSC-17818,25.6519,-84.5562,450,NF-1708,Okeanos Ridge,0
DSC-17819,,,,,,
DSC-17830,25.6519,-84.5562,450,NF-1708,Okeanos Ridge,0
DSC-17831,25.6514,-84.5558,450,NF-1708,Okeanos Ridge,0
DSC-17832,25.6513,-84.5558,450,NF-1708,Okeanos Ridge,0
DSC-17833,25.6513,-84.5558,450,NF-1708,Okeanos Ridge,0
DSC-17834,25.6513,-84.5558,450,NF-1708,Okeanos Ridge,0
DSC-17835,,,,,,
DSC-17836,25.6513,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17837,25.6512,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17838,25.6513,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17839,,,,,,
DSC-17840,25.6512,-84.5556,450,NF-1708,Okeanos Ridge,0
DSC-17841,25.6512,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17842,25.6513,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17843,25.6513,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17844,25.6512,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17845,25.6513,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17846,25.6512,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17847,25.6513,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17848,25.6512,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17849,25.6512,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17850,,,,,,
DSC-17851,,,,,,
DSC-17852,25.6511,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17853,25.6510,-84.5557,450,NF-1708,Okeanos Ridge,0
DSC-17854,25.6510,-84.5556,450,NF-1708,Okeanos Ridge,0
DSC-17855,25.6510,-84.5556,450,NF-1708,Okeanos Ridge,0
