SampleID,ImageName,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,SurveyID,Locality,ScientificName,Presence,IndividualCount
,DSC-16020,26.2077,-84.7112,430,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16021,26.2077,-84.7112,430,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16022,26.2077,-84.7111,429,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16023,26.2077,-84.7111,429,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16024,26.2076,-84.7111,428,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16025,26.2076,-84.7111,428,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16026,26.2076,-84.7111,428,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16027,26.2076,-84.7111,428,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16042,26.2076,-84.7109,423,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16047,26.2075,-84.7109,425,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16048,26.2075,-84.7109,429,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16049,26.2075,-84.7109,429,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16050,26.2075,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16051,26.2075,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16052,26.2074,-84.7108,426,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16053,26.2074,-84.7108,426,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16054,26.2074,-84.7108,431,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16055,26.2074,-84.7108,431,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16057,26.2073,-84.7108,431,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16058,26.2073,-84.7108,428,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16059,26.2073,-84.7108,428,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16060,26.2072,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16061,26.2072,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16062,26.2072,-84.7108,421,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16063,26.2072,-84.7108,421,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16064,26.2071,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16065,26.2071,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16066,26.2071,-84.7108,427,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16069,26.2071,-84.7108,432,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16070,26.2071,-84.7108,432,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16071,26.2071,-84.7108,432,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16073,26.2071,-84.7107,431,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16074,26.2071,-84.7107,431,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16075,26.2071,-84.7107,431,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16076,26.2071,-84.7107,432,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16077,26.2071,-84.7107,432,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16078,26.2071,-84.7108,433,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16079,26.2071,-84.7108,433,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16080,26.2071,-84.7108,434,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16081,26.2071,-84.7108,434,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16082,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16083,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16084,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16085,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16086,26.2071,-84.7108,437,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16087,26.2071,-84.7108,437,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16088,26.2071,-84.7108,438,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16089,26.2071,-84.7108,438,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16090,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16091,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16092,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16093,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16094,26.2071,-84.7108,0,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16095,26.2071,-84.7108,0,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16096,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16097,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16098,26.2071,-84.7107,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16099,26.2071,-84.7107,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16100,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16101,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16102,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16103,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16104,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16105,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16135,26.2066,-84.7108,426,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16136,26.2065,-84.7108,425,8/19/2017,NF-1708,Many Mounds,,0,
,DSC-16151,25.6730,-84.5926,564,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16152,25.6730,-84.5925,566,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16153,25.6730,-84.5925,567,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16154,25.6730,-84.5924,568,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16155,25.6729,-84.5924,568,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16156,25.6729,-84.5924,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16157,25.6729,-84.5923,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16158,25.6729,-84.5922,570,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16159,25.6728,-84.5923,570,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16160,25.6728,-84.5922,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16161,25.6728,-84.5922,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16162,25.6727,-84.5922,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16163,25.6727,-84.5921,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16164,25.6727,-84.5921,578,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16165,25.6727,-84.5920,578,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16166,25.6726,-84.5920,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16167,25.6726,-84.5919,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16168,25.6726,-84.5919,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16169,25.6726,-84.5918,582,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16170,25.6725,-84.5918,588,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16171,25.6725,-84.5917,588,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16172,25.6725,-84.5916,588,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16173,25.6725,-84.5916,588,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16174,25.6724,-84.5916,592,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16175,25.6724,-84.5915,590,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16176,25.6724,-84.5915,592,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16177,25.6724,-84.5914,596,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16178,25.6723,-84.5914,598,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16179,25.6723,-84.5914,598,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16180,25.6723,-84.5913,598,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16181,25.6723,-84.5912,595,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16182,25.6723,-84.5912,594,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16183,25.6723,-84.5911,592,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16184,25.6722,-84.5911,592,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16185,25.6722,-84.5911,592,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16186,25.6722,-84.5910,591,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16187,25.6722,-84.5909,588,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16188,25.6722,-84.5909,587,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16189,25.6722,-84.5908,584,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16190,25.6721,-84.5908,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16191,25.6721,-84.5907,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16192,25.6721,-84.5906,582,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16193,25.6721,-84.5906,582,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16194,25.6721,-84.5905,583,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16195,25.6720,-84.5905,582,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16196,25.6720,-84.5904,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16197,25.6720,-84.5904,581,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16198,25.6720,-84.5903,577,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16199,25.6720,-84.5903,576,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16200,25.6720,-84.5902,576,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16201,25.6720,-84.5901,575,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16202,25.6719,-84.5900,575,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16204,25.6719,-84.5899,574,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16205,25.6719,-84.5899,575,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16206,25.6719,-84.5898,574,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16207,25.6719,-84.5897,572,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16210,25.6719,-84.5896,575,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16211,25.6719,-84.5895,576,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16212,25.6718,-84.5894,577,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16213,25.6718,-84.5894,577,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16215,25.6718,-84.5893,576,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16216,25.6718,-84.5892,574,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16217,25.6718,-84.5892,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16218,25.6718,-84.5891,572,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16224,25.6717,-84.5887,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16225,25.6717,-84.5886,567,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16226,25.6716,-84.5886,567,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16227,25.6716,-84.5885,566,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16230,25.6716,-84.5883,568,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16231,25.6716,-84.5883,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16232,25.6716,-84.5882,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16233,25.6715,-84.5882,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16234,25.6715,-84.5881,570,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16237,25.6715,-84.5880,570,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16240,25.6715,-84.5878,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16242,25.6714,-84.5877,567,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16243,25.6714,-84.5877,566,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16245,25.6714,-84.5876,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16249,25.6713,-84.5873,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16250,25.6713,-84.5872,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16251,25.6713,-84.5872,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16252,25.6713,-84.5871,571,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16253,25.6713,-84.5870,569,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16260,25.6712,-84.5867,572,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16261,25.6712,-84.5866,572,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16264,25.6711,-84.5864,572,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16319,25.6706,-84.5842,522,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16324,25.6706,-84.5845,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16325,25.6706,-84.5845,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16326,25.6706,-84.5846,519,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16327,25.6705,-84.5847,523,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16328,25.6704,-84.5847,524,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16335,25.6704,-84.5845,520,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16336,25.6704,-84.5845,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16338,25.6704,-84.5845,520,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16339,25.6704,-84.5845,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16344,25.6704,-84.5844,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16345,25.6704,-84.5844,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16346,25.6704,-84.5844,521,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16371,25.6699,-84.5843,518,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16393,25.6700,-84.5840,517,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16397,25.6698,-84.5840,514,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16398,25.6698,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16406,25.6698,-84.5841,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16409,25.6698,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16410,25.6698,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16413,25.6698,-84.5841,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16414,25.6698,-84.5841,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16422,25.6699,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16423,25.6698,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16441,25.6692,-84.5841,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16445,25.6690,-84.5841,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16456,25.6686,-84.5837,513,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16466,25.6682,-84.5837,512,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16469,25.6682,-84.5837,512,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16475,25.6682,-84.5837,511,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16477,25.6682,-84.5837,509,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16478,25.6681,-84.5836,508,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16479,25.6681,-84.5836,512,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16497,25.6674,-84.5833,520,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16498,25.6673,-84.5833,520,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16499,25.6672,-84.5833,520,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16500,25.6672,-84.5833,520,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16501,25.6671,-84.5833,515,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16502,25.6671,-84.5833,510,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16509,25.6668,-84.5833,506,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16514,25.6664,-84.5832,503,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16515,25.6664,-84.5831,500,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16516,25.6661,-84.5829,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16517,25.6661,-84.5828,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16518,25.6661,-84.5827,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16519,25.6661,-84.5826,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16520,25.6661,-84.5825,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16521,25.6660,-84.5823,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16522,25.6661,-84.5818,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16523,25.6658,-84.5815,0,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16524,25.6656,-84.5814,500,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16525,25.6655,-84.5814,500,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16526,25.6654,-84.5814,503,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16527,25.6654,-84.5814,503,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16528,25.6653,-84.5814,504,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16529,25.6653,-84.5813,503,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16530,25.6652,-84.5813,504,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16531,25.6652,-84.5813,505,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16532,25.6651,-84.5814,505,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16533,25.6651,-84.5813,505,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16534,25.6651,-84.5813,505,8/20/2017,NF-1708,Okeanos Ridge,,0,
,DSC-16535,26.7627,-84.8655,505,8/22/2017,NF-1708,North Wall,,0,
,DSC-16536,26.7628,-84.8655,514,8/22/2017,NF-1708,North Wall,,0,
,DSC-16537,26.7628,-84.8655,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16538,26.7628,-84.8655,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16539,26.7629,-84.8655,547,8/22/2017,NF-1708,North Wall,,0,
,DSC-16540,26.7630,-84.8655,550,8/22/2017,NF-1708,North Wall,,0,
,DSC-16541,26.7630,-84.8655,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16542,26.7631,-84.8655,548,8/22/2017,NF-1708,North Wall,,0,
,DSC-16543,26.7632,-84.8655,546,8/22/2017,NF-1708,North Wall,,0,
,DSC-16544,26.7631,-84.8655,539,8/22/2017,NF-1708,North Wall,,0,
,DSC-16546,26.7631,-84.8655,541,8/22/2017,NF-1708,North Wall,,0,
,DSC-16547,26.7630,-84.8655,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16548,26.7631,-84.8655,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16549,26.7631,-84.8654,535,8/22/2017,NF-1708,North Wall,,0,
,DSC-16550,26.7632,-84.8654,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16551,26.7633,-84.8654,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16552,26.7633,-84.8654,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16553,26.7634,-84.8654,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16554,26.7634,-84.8654,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16556,26.7635,-84.8653,531,8/22/2017,NF-1708,North Wall,,0,
,DSC-16557,26.7636,-84.8653,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16558,26.7636,-84.8653,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16559,26.7636,-84.8653,527,8/22/2017,NF-1708,North Wall,,0,
,DSC-16560,26.7636,-84.8653,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16561,26.7637,-84.8652,521,8/22/2017,NF-1708,North Wall,,0,
,DSC-16562,26.7637,-84.8652,523,8/22/2017,NF-1708,North Wall,,0,
,DSC-16563,26.7638,-84.8652,521,8/22/2017,NF-1708,North Wall,,0,
,DSC-16566,26.7639,-84.8652,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16567,26.7640,-84.8652,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16568,26.7640,-84.8652,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16569,26.7641,-84.8652,521,8/22/2017,NF-1708,North Wall,,0,
,DSC-16570,26.7641,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16571,26.7642,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16572,26.7642,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16573,26.7643,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16574,26.7644,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16575,26.7645,-84.8652,522,8/22/2017,NF-1708,North Wall,,0,
,DSC-16576,26.7645,-84.8652,521,8/22/2017,NF-1708,North Wall,,0,
,DSC-16577,26.7646,-84.8652,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16578,26.7646,-84.8652,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16579,26.7647,-84.8652,516,8/22/2017,NF-1708,North Wall,,0,
,DSC-16580,26.7647,-84.8652,520,8/22/2017,NF-1708,North Wall,,0,
,DSC-16581,26.7648,-84.8652,517,8/22/2017,NF-1708,North Wall,,0,
,DSC-16582,26.7649,-84.8652,511,8/22/2017,NF-1708,North Wall,,0,
,DSC-16583,26.7649,-84.8651,516,8/22/2017,NF-1708,North Wall,,0,
,DSC-16584,26.7650,-84.8651,517,8/22/2017,NF-1708,North Wall,,0,
,DSC-16585,26.7650,-84.8651,517,8/22/2017,NF-1708,North Wall,,0,
,DSC-16586,26.7651,-84.8651,517,8/22/2017,NF-1708,North Wall,,0,
,DSC-16587,26.7652,-84.8651,515,8/22/2017,NF-1708,North Wall,,0,
,DSC-16589,26.7653,-84.8651,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16590,26.7653,-84.8651,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16591,26.7654,-84.8651,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16592,26.7654,-84.8651,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16595,26.7656,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16596,26.7656,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16599,26.7657,-84.8650,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16600,26.7658,-84.8650,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16602,26.7659,-84.8650,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16603,26.7660,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16604,26.7660,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16605,26.7661,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16606,26.7660,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16610,26.7662,-84.8650,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16611,26.7663,-84.8650,519,8/22/2017,NF-1708,North Wall,,0,
,DSC-16612,26.7663,-84.8651,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16613,26.7663,-84.8650,518,8/22/2017,NF-1708,North Wall,,0,
,DSC-16617,26.7665,-84.8651,523,8/22/2017,NF-1708,North Wall,,0,
,DSC-16618,26.7665,-84.8651,526,8/22/2017,NF-1708,North Wall,,0,
,DSC-16619,26.7665,-84.8652,525,8/22/2017,NF-1708,North Wall,,0,
,DSC-16620,26.7666,-84.8652,529,8/22/2017,NF-1708,North Wall,,0,
,DSC-16621,26.7666,-84.8652,529,8/22/2017,NF-1708,North Wall,,0,
,DSC-16622,26.7666,-84.8653,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16623,26.7667,-84.8653,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16624,26.7667,-84.8654,530,8/22/2017,NF-1708,North Wall,,0,
,DSC-16625,26.7667,-84.8654,532,8/22/2017,NF-1708,North Wall,,0,
,DSC-16626,26.7668,-84.8654,533,8/22/2017,NF-1708,North Wall,,0,
,DSC-16627,26.7668,-84.8654,534,8/22/2017,NF-1708,North Wall,,0,
,DSC-16628,26.7668,-84.8655,533,8/22/2017,NF-1708,North Wall,,0,
,DSC-16629,26.7669,-84.8655,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16630,26.7669,-84.8655,537,8/22/2017,NF-1708,North Wall,,0,
,DSC-16631,26.7669,-84.8656,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16632,26.7670,-84.8656,538,8/22/2017,NF-1708,North Wall,,0,
,DSC-16633,26.7670,-84.8656,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16634,26.7671,-84.8656,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16635,26.7672,-84.8656,534,8/22/2017,NF-1708,North Wall,,0,
,DSC-16636,26.7672,-84.8656,529,8/22/2017,NF-1708,North Wall,,0,
,DSC-16638,26.7673,-84.8657,534,8/22/2017,NF-1708,North Wall,,0,
,DSC-16639,26.7674,-84.8657,533,8/22/2017,NF-1708,North Wall,,0,
,DSC-16640,26.7674,-84.8656,536,8/22/2017,NF-1708,North Wall,,0,
,DSC-16641,26.7675,-84.8656,536,8/22/2017,NF-1708,North Wall,,0,
