SampleID,ImageName,ImageFilePath,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,ObservationTime,SurveyID,Locality,Station,Temperature,Salinity,Oxygen,ScientificName,IndividualCount,Size,Habitat,Substrate,VernacularName,AphiaID,Area,Density
DSC-16869_1475,DSC-16869,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06869.jpg,26.7761,-84.8675,544,8/22/2017,3:54:35 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16870_1474,DSC-16870,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06870.jpg,26.7761,-84.8675,544,8/22/2017,3:55:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16870_1473,DSC-16870,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06870.jpg,26.7761,-84.8675,544,8/22/2017,3:55:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16891_1459,DSC-16891,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06891.jpg,26.7774,-84.8677,546,8/22/2017,4:04:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16910_1468,DSC-16910,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06910.jpg,26.7783,-84.8682,547,8/22/2017,4:10:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,6,,",",,NA,103308,-1,0
DSC-16911_1479,DSC-16911,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06911.jpg,26.7783,-84.8683,547,8/22/2017,4:10:25 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,8,,",",,NA,103308,-1,0
DSC-16911_1480,DSC-16911,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06911.jpg,26.7783,-84.8683,547,8/22/2017,4:10:25 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,3,,",",,NA,103304,-1,0
DSC-16912_1465,DSC-16912,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06912.jpg,26.7784,-84.8683,546,8/22/2017,4:10:40 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,12,,",",,NA,103308,-1,0
DSC-16912_1466,DSC-16912,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06912.jpg,26.7784,-84.8683,546,8/22/2017,4:10:40 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,3,,",",,NA,103304,-1,0
DSC-16913_1464,DSC-16913,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06913.jpg,26.7784,-84.8684,547,8/22/2017,4:11:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,8,,",",,NA,103308,-1,0
DSC-16914_1463,DSC-16914,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06914.jpg,26.7785,-84.8684,547,8/22/2017,4:11:25 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16915_1462,DSC-16915,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06915.jpg,26.7785,-84.8685,547,8/22/2017,4:11:45 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,7,,",",,NA,103308,-1,0
DSC-16918_1460,DSC-16918,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06918.jpg,26.7786,-84.8686,547,8/22/2017,4:13:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,7,,",",,NA,103308,-1,0
DSC-16918_1461,DSC-16918,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06918.jpg,26.7786,-84.8686,547,8/22/2017,4:13:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16919_1543,DSC-16919,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06919.jpg,26.7787,-84.8686,546,8/22/2017,4:13:10 PM,NF-1708,North Wall,15,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-16919_1544,DSC-16919,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06919.jpg,26.7787,-84.8686,546,8/22/2017,4:13:10 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16919_1545,DSC-16919,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06919.jpg,26.7787,-84.8686,546,8/22/2017,4:13:10 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16920_1540,DSC-16920,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06920.jpg,26.7787,-84.8687,546,8/22/2017,4:13:20 PM,NF-1708,North Wall,15,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-16920_1541,DSC-16920,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06920.jpg,26.7787,-84.8687,546,8/22/2017,4:13:20 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16920_1542,DSC-16920,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06920.jpg,26.7787,-84.8687,546,8/22/2017,4:13:20 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,5,,",",,NA,103308,-1,0
DSC-16922_1469,DSC-16922,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06922.jpg,26.7788,-84.8688,550,8/22/2017,4:14:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16923_1530,DSC-16923,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06923.jpg,26.7788,-84.8689,550,8/22/2017,4:14:50 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,5,,",",,NA,103308,-1,0
DSC-16924_1537,DSC-16924,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06924.jpg,26.7789,-84.8689,550,8/22/2017,4:14:55 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,6,,",",,NA,103308,-1,0
DSC-16924_1538,DSC-16924,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06924.jpg,26.7789,-84.8689,550,8/22/2017,4:14:55 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16925_1365,DSC-16925,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06925.jpg,26.7789,-84.8689,550,8/22/2017,4:15:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16926_1553,DSC-16926,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06926.jpg,26.7789,-84.869,548,8/22/2017,4:15:25 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16926_1554,DSC-16926,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06926.jpg,26.7789,-84.869,548,8/22/2017,4:15:25 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16927_1531,DSC-16927,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06927.jpg,26.779,-84.869,548,8/22/2017,4:15:35 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16928_1500,DSC-16928,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06928.jpg,26.779,-84.869,548,8/22/2017,4:16:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16928_1499,DSC-16928,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06928.jpg,26.779,-84.869,548,8/22/2017,4:16:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16929_1481,DSC-16929,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06929.jpg,26.7791,-84.869,550,8/22/2017,4:16:30 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16932_1320,DSC-16932,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06932.jpg,26.7791,-84.8692,550,8/22/2017,4:17:10 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16933_1323,DSC-16933,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06933.jpg,26.7792,-84.8692,550,8/22/2017,4:17:15 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,9,,",",,NA,103308,-1,0
DSC-16933_1322,DSC-16933,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06933.jpg,26.7792,-84.8692,550,8/22/2017,4:17:15 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,5,,",",,NA,103304,-1,0
DSC-16933_1321,DSC-16933,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06933.jpg,26.7792,-84.8692,550,8/22/2017,4:17:15 PM,NF-1708,North Wall,15,,,,Anthomastus sp.,1,,",",,mushroom soft coral,125285,-1,0
DSC-16936_1495,DSC-16936,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06936.jpg,26.7792,-84.8693,551,8/22/2017,4:19:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16936_1496,DSC-16936,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06936.jpg,26.7792,-84.8693,551,8/22/2017,4:19:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16937_1513,DSC-16937,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06937.jpg,26.7792,-84.8694,553,8/22/2017,4:19:10 PM,NF-1708,North Wall,15,,,,Porifera,1,,",",,NA,558,-1,0
DSC-16937_1515,DSC-16937,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06937.jpg,26.7792,-84.8694,553,8/22/2017,4:19:10 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16937_1514,DSC-16937,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06937.jpg,26.7792,-84.8694,553,8/22/2017,4:19:10 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16938_1347,DSC-16938,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06938.jpg,26.7793,-84.8694,554,8/22/2017,4:19:50 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16938_1348,DSC-16938,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06938.jpg,26.7793,-84.8694,554,8/22/2017,4:19:50 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16941_1443,DSC-16941,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06941.jpg,26.7793,-84.8696,559,8/22/2017,4:20:55 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16941_1444,DSC-16941,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06941.jpg,26.7793,-84.8696,559,8/22/2017,4:20:55 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16941_1442,DSC-16941,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06941.jpg,26.7793,-84.8696,559,8/22/2017,4:20:55 PM,NF-1708,North Wall,15,,,,Porifera,1,,",",,NA,558,-1,0
DSC-16942_1426,DSC-16942,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06942.jpg,26.7794,-84.8696,560,8/22/2017,4:21:00 PM,NF-1708,North Wall,15,,,,Porifera,1,,",",,NA,558,-1,0
DSC-16942_1428,DSC-16942,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06942.jpg,26.7794,-84.8696,560,8/22/2017,4:21:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16942_1427,DSC-16942,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06942.jpg,26.7794,-84.8696,560,8/22/2017,4:21:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16943_1445,DSC-16943,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06943.jpg,26.7794,-84.8696,560,8/22/2017,4:22:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16944_1454,DSC-16944,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06944.jpg,26.7795,-84.8697,559,8/22/2017,4:22:10 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16944_1453,DSC-16944,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06944.jpg,26.7795,-84.8697,559,8/22/2017,4:22:10 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,10,,",",,NA,103308,-1,0
DSC-16944_1452,DSC-16944,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06944.jpg,26.7795,-84.8697,559,8/22/2017,4:22:10 PM,NF-1708,North Wall,15,,,,Anthomastus sp.,1,,",",,mushroom soft coral,125285,-1,0
DSC-16945_1433,DSC-16945,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06945.jpg,26.7795,-84.8698,562,8/22/2017,4:22:50 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16945_1432,DSC-16945,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06945.jpg,26.7795,-84.8698,562,8/22/2017,4:22:50 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16949_1431,DSC-16949,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06949.jpg,26.7796,-84.8699,565,8/22/2017,4:24:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,10,,",",,NA,103308,-1,0
DSC-16952_1562,DSC-16952,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06952.jpg,26.7797,-84.87,567,8/22/2017,4:25:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16953_1563,DSC-16953,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06953.jpg,26.7798,-84.87,567,8/22/2017,4:25:40 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16954_1565,DSC-16954,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06954.jpg,26.7798,-84.8701,567,8/22/2017,4:25:45 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16954_1564,DSC-16954,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06954.jpg,26.7798,-84.8701,567,8/22/2017,4:25:45 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16958_1567,DSC-16958,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06958.jpg,26.7799,-84.8702,570,8/22/2017,4:27:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16958_1566,DSC-16958,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06958.jpg,26.7799,-84.8702,570,8/22/2017,4:27:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16961_1568,DSC-16961,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06961.jpg,26.78,-84.8703,573,8/22/2017,4:28:00 PM,NF-1708,North Wall,15,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-16961_1569,DSC-16961,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06961.jpg,26.78,-84.8703,573,8/22/2017,4:28:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16962_1106,DSC-16962,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06962.jpg,26.78,-84.8704,573,8/22/2017,4:28:20 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16963_1570,DSC-16963,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06963.jpg,26.7801,-84.8704,572,8/22/2017,4:28:45 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16967_1571,DSC-16967,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06967.jpg,26.7802,-84.8705,577,8/22/2017,4:30:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,8,,",",,NA,103308,-1,0
DSC-16968_1572,DSC-16968,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06968.jpg,26.7802,-84.8706,577,8/22/2017,4:30:05 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,6,,",",,NA,103308,-1,0
DSC-16968_1573,DSC-16968,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06968.jpg,26.7802,-84.8706,577,8/22/2017,4:30:05 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16970_1576,DSC-16970,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06970.jpg,26.7803,-84.8707,578,8/22/2017,4:30:45 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16970_1575,DSC-16970,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06970.jpg,26.7803,-84.8707,578,8/22/2017,4:30:45 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16970_1574,DSC-16970,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06970.jpg,26.7803,-84.8707,578,8/22/2017,4:30:45 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16971_2375,DSC-16971,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06971.jpg,26.7803,-84.8707,578,8/22/2017,4:31:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,2,,",",,NA,103304,-1,0
DSC-16971_2374,DSC-16971,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06971.jpg,26.7803,-84.8707,578,8/22/2017,4:31:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16972_1591,DSC-16972,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06972.jpg,26.7803,-84.8708,579,8/22/2017,4:31:35 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16972_1592,DSC-16972,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06972.jpg,26.7803,-84.8708,579,8/22/2017,4:31:35 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16973_1581,DSC-16973,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06973.jpg,26.7803,-84.8708,578,8/22/2017,4:32:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16973_1580,DSC-16973,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06973.jpg,26.7803,-84.8708,578,8/22/2017,4:32:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16976_1555,DSC-16976,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06976.jpg,26.7804,-84.8709,578,8/22/2017,4:33:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16976_1556,DSC-16976,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06976.jpg,26.7804,-84.8709,578,8/22/2017,4:33:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16977_1584,DSC-16977,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06977.jpg,26.7804,-84.871,573,8/22/2017,4:33:25 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16977_1585,DSC-16977,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06977.jpg,26.7804,-84.871,573,8/22/2017,4:33:25 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16978_1532,DSC-16978,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06978.jpg,26.7805,-84.871,579,8/22/2017,4:33:55 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,8,,",",,NA,103308,-1,0
DSC-16979_2404,DSC-16979,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06979.jpg,26.7805,-84.871,579,8/22/2017,4:34:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,2,,",",,NA,103308,-1,0
DSC-16981_2364,DSC-16981,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06981.jpg,26.7805,-84.8712,584,8/22/2017,4:34:50 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,3,,",",,NA,103304,-1,0
DSC-16981_2363,DSC-16981,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06981.jpg,26.7805,-84.8712,584,8/22/2017,4:34:50 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16982_2366,DSC-16982,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06982.jpg,26.7806,-84.8712,584,8/22/2017,4:34:55 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,5,,",",,NA,103308,-1,0
DSC-16982_2365,DSC-16982,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06982.jpg,26.7806,-84.8712,584,8/22/2017,4:34:55 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16983_2368,DSC-16983,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06983.jpg,26.7806,-84.8712,584,8/22/2017,4:35:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16983_2367,DSC-16983,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06983.jpg,26.7806,-84.8712,584,8/22/2017,4:35:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16984_1120,DSC-16984,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06984.jpg,26.7806,-84.8713,583,8/22/2017,4:35:50 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16985_1118,DSC-16985,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06985.jpg,26.7806,-84.8713,583,8/22/2017,4:36:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,5,,",",,NA,103308,-1,0
DSC-16985_1117,DSC-16985,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06985.jpg,26.7806,-84.8713,583,8/22/2017,4:36:00 PM,NF-1708,North Wall,15,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-16985_1119,DSC-16985,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06985.jpg,26.7806,-84.8713,583,8/22/2017,4:36:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16986_1115,DSC-16986,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06986.jpg,26.7807,-84.8713,583,8/22/2017,4:36:10 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,6,,",",,NA,103308,-1,0
DSC-16988_1111,DSC-16988,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06988.jpg,26.7808,-84.8715,587,8/22/2017,4:37:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,4,,",",,NA,103308,-1,0
DSC-16988_1112,DSC-16988,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06988.jpg,26.7808,-84.8715,587,8/22/2017,4:37:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16989_1110,DSC-16989,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06989.jpg,26.7808,-84.8716,591,8/22/2017,4:37:40 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,8,,",",,NA,103308,-1,0
DSC-16990_1108,DSC-16990,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06990.jpg,26.7808,-84.8716,591,8/22/2017,4:38:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,6,,",",,NA,103308,-1,0
DSC-16990_1109,DSC-16990,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06990.jpg,26.7808,-84.8716,591,8/22/2017,4:38:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
DSC-16991_1107,DSC-16991,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06991.jpg,26.7808,-84.8717,591,8/22/2017,4:38:10 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,1,,",",,NA,103308,-1,0
DSC-16993_2370,DSC-16993,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06993.jpg,26.7809,-84.8718,595,8/22/2017,4:39:00 PM,NF-1708,North Wall,15,,,,Stichopathes sp.,3,,",",,NA,103308,-1,0
DSC-16993_2369,DSC-16993,F:\NF-17-08\05_ROV files\ROV photos\Dive_13\HD cam stills\DSC06993.jpg,26.7809,-84.8718,595,8/22/2017,4:39:00 PM,NF-1708,North Wall,15,,,,Bathypathes sp.,1,,",",,NA,103304,-1,0
